paperid,volume,issue,paper_url,journal,title,published_year,is_supp,num_supp,supp_file_type,supp_url,num_authors,first_author_name,first_author_affiliation,first_author_affiliation_country,first_author_orcid,correspondence_author_name,correspondence_author_affiliation,correspondence_author_affiliation_country,correspondence_author_orcid,has_das,das,das_type,das_repo_url,keywords,doi,url_source
73027,18,2,https://iwaponline.com/jwh/article/18/2/91/73027/Aquatic-yeasts-diversity-characteristics-and,Journal of Water and Health,"Aquatic yeasts: diversity, characteristics and potential health implications",2020,FALSE,0,NA,NA,3,Mzimkhulu Ephraim Monapathi,"Unit for Environmental Science and Management – Microbiology, North-West University, Potchefstroom, South Africa",South Africa,NA,Mzimkhulu Ephraim Monapathi,"Unit for Environmental Science and Management – Microbiology, North-West University, Potchefstroom, South Africa",South Africa,NA,FALSE,NA,NA,NA,aquatic yeasts; diversity; health implications; microbial pollution; resistance; water quality,10.2166/wh.2020.270,iwaponline.com
72158,18,2,https://iwaponline.com/jwh/article/18/2/106/72158/Preparation-and-characterization-of-PAN-nanofibers,Journal of Water and Health,Preparation and characterization of PAN nanofibers containing boehmite nanoparticles for the removal of microbial contaminants and cadmium ions from water,2020,FALSE,0,NA,NA,3,Sedigheh Borhani,"Department of Textile Engineering, Isfahan University of Technology, Isfahan 84156-83111, Iran",Iran (Islamic Republic of),NA,Sedigheh Borhani,"Department of Textile Engineering, Isfahan University of Technology, Isfahan 84156-83111, Iran",Iran (Islamic Republic of),NA,FALSE,NA,NA,NA,antibacterial; boehmite NPs; cadmium; nanofibers; water filtration,10.2166/wh.2020.110,iwaponline.com
72314,18,2,https://iwaponline.com/jwh/article/18/2/118/72314/Detection-of-Acanthamoeba-spp-in-two-major-water,Journal of Water and Health,Detection of Acanthamoeba spp. in two major water reservoirs in the Philippines,2020,FALSE,0,NA,NA,14,Giovanni Milanez,"Biomedical Science Program, School of Allied Health Sciences, Walailak University, Nakhon Si Thammarat 8016, Thailand",Thailand,NA,Jitbanjong Tangpong,"Biomedical Science Program, School of Allied Health Sciences, Walailak University, Nakhon Si Thammarat 8016, Thailand",Thailand,NA,FALSE,NA,NA,NA,Acanthamoeba spp.; free living amoeba; Ipo reservoir; Magat reservoir; PCR; Philippines,10.2166/wh.2020.190,iwaponline.com
73007,18,2,https://iwaponline.com/jwh/article/18/2/127/73007/The-occurrence-of-potentially-pathogenic,Journal of Water and Health,The occurrence of potentially pathogenic filamentous fungi in recreational surface water as a public health risk,2020,TRUE,1,pdf,https://doi.org/10.2166/wh.2020.096,3,Katarzyna Góralska,"Department of Biology and Parasitology Medical University of Lodz, Pomorska 251, 92-213 Lodz, Poland",Poland,NA,Katarzyna Góralska,"Department of Biology and Parasitology Medical University of Lodz, Pomorska 251, 92-213 Lodz, Poland",Poland,NA,FALSE,NA,NA,NA,aquatic fungi; fungal occurrence; fungal water contamination; human pathogenic fungi; natural bathing areas,10.2166/wh.2020.096,iwaponline.com
71985,18,2,https://iwaponline.com/jwh/article/18/2/145/71985/Water-sanitation-and-hygiene-risk-factors-for-the,Journal of Water and Health,"Water, sanitation and hygiene risk factors for the transmission of cholera in a changing climate: using a systematic review to develop a causal process diagram",2020,TRUE,1,docx,https://doi.org/10.2166/wh.2020.088,5,Natalia Jones,"School of Environmental Sciences, University of East Anglia UEA, Norwich NR4 7TJ, UK",United Kingdom of Great Britain and Northern Ireland,NA,Natalia Jones,"School of Environmental Sciences, University of East Anglia UEA, Norwich NR4 7TJ, UK",United Kingdom of Great Britain and Northern Ireland,NA,FALSE,NA,NA,NA,causal process diagram; cholera; climate change; health impact pathway; systematic review; WASH,10.2166/wh.2020.088,iwaponline.com
72371,18,2,https://iwaponline.com/jwh/article/18/2/159/72371/Monitoring-the-lead-and-copper-rule-with-a-water,Journal of Water and Health,Monitoring the lead-and-copper rule with a water-gated field effect transistor,2020,FALSE,0,NA,NA,3,Zahrah Alqahtani,"Physics and Astronomy, University of Sheffield, Hicks Building, Hounsfield Rd, Sheffield S3 7RH, UK",United Kingdom of Great Britain and Northern Ireland,NA,Zahrah Alqahtani,"Physics and Astronomy, University of Sheffield, Hicks Building, Hounsfield Rd, Sheffield S3 7RH, UK",United Kingdom of Great Britain and Northern Ireland,NA,FALSE,NA,NA,NA,clinoptilolite; copper; lead; water; WGTFT,10.2166/wh.2020.186,iwaponline.com
72313,18,2,https://iwaponline.com/jwh/article/18/2/172/72313/Biofilms-in-premise-plumbing-systems-as-a-double,Journal of Water and Health,Biofilms in premise plumbing systems as a double-edged sword: microbial community composition and functional profiling of biofilms in a tropical region,2020,TRUE,1,docx,https://doi.org/10.2166/wh.2020.182,3,Ryan De Sotto,"Department of Civil and Environmental Engineering, National University of Singapore, 5A Engineering Drive 1, Singapore 117411, Singapore",Singapore,NA,Sungwoo Bae,"Department of Civil and Environmental Engineering, National University of Singapore, 5A Engineering Drive 1, Singapore 117411, Singapore",Singapore,NA,FALSE,NA,NA,NA,biofilm; opportunistic premise plumbing pathogens; premise plumbing pipe,10.2166/wh.2020.182,iwaponline.com
72370,18,2,https://iwaponline.com/jwh/article/18/2/186/72370/Acanthamoeba-spp-in-river-water-samples-from-the,Journal of Water and Health,"Acanthamoeba spp. in river water samples from the Black Sea region, Turkey",2020,FALSE,0,NA,NA,5,İlknur Koyun,"Department of Molecular Biology and Genetics, Faculty of Arts and Sciences, University of Ordu, Ordu, Turkey",Türkiye,NA,Zeynep Kolören,"Department of Molecular Biology and Genetics, Faculty of Arts and Sciences, University of Ordu, Ordu, Turkey",Türkiye,NA,FALSE,NA,NA,NA,Acanthamoeba spp.; Black Sea; genotyping; Turkey; water,10.2166/wh.2020.170,iwaponline.com
73008,18,2,https://iwaponline.com/jwh/article/18/2/200/73008/The-pursuit-of-good-microbiological-conditions-in,Journal of Water and Health,The pursuit of good microbiological conditions in domestic softeners: a new improvement,2020,FALSE,0,NA,NA,5,L. Bolelli,"University of Bologna, Via S. Donato 15, 40127 Bologna, Italy",Italy,NA,L. Bolelli,"University of Bologna, Via S. Donato 15, 40127 Bologna, Italy",Italy,NA,FALSE,NA,NA,NA,chlorine; domestic softeners; drinking water contamination; electrolytic cells; resin disinfection,10.2166/wh.2020.136,iwaponline.com
72209,18,2,https://iwaponline.com/jwh/article/18/2/207/72209/Developing-a-forecasting-model-for-cholera,Journal of Water and Health,Developing a forecasting model for cholera incidence in Dhaka megacity through time series climate data,2020,FALSE,0,NA,NA,6,Salima Sultana Daisy,"Institute of Water and Flood Management (IWFM), Bangladesh University of Engineering and Technology (BUET), Dhaka 1000, Bangladesh",Bangladesh,NA,A. K. M. Saiful Islam,"Institute of Water and Flood Management (IWFM), Bangladesh University of Engineering and Technology (BUET), Dhaka 1000, Bangladesh",Bangladesh,NA,FALSE,NA,NA,NA,cholera; climatic variables; Dhaka; forecasting; SARIMA,10.2166/wh.2020.133,iwaponline.com
73009,18,2,https://iwaponline.com/jwh/article/18/2/224/73009/Effect-of-Spathiphyllum-blandum-on-the-removal-of,Journal of Water and Health,"Effect of Spathiphyllum blandum on the removal of ibuprofen and conventional pollutants from polluted river water, in fully saturated constructed wetlands at mesocosm level",2020,FALSE,0,NA,NA,5,Luis Sandoval,"Division of Research, Postgraduate Studies and Innovation, Tecnológico Nacional de México/Instituto Tecnológico Superior de Misantla, C.P. 93821, Misantla, Veracruz, México",Mexico,NA,Florentina Zurita,"Quality Environmental Laboratory, Centro Universitario de la Ciénega, University of Guadalajara, Ocotlán, Jalisco 47820, Mexico",Mexico,NA,FALSE,NA,NA,NA,developing countries; polluted rivers; ornamental plants; tropical climate; wastewater treatment,10.2166/wh.2020.232,iwaponline.com
73032,18,2,https://iwaponline.com/jwh/article/18/2/229/73032/Identifying-the-primary-sources-of-fecal,Journal of Water and Health,Identifying the primary sources of fecal contamination along the beaches and rivers of Trinidad,2020,FALSE,0,NA,NA,6,Ronell S. H. Bridgemohan,"Department of Biological and Environmental Sciences, Georgia College and State University, Milledgeville, GA 31061, USA",United States of America,NA,Dave S. Bachoon,"Department of Biological and Environmental Sciences, Georgia College and State University, Milledgeville, GA 31061, USA",United States of America,NA,FALSE,NA,NA,NA,Bacteroidales; E. coli; fecal pollution; source tracking; Trinidad; water,10.2166/wh.2020.047,iwaponline.com
72159,18,2,https://iwaponline.com/jwh/article/18/2/239/72159/Febrile-illness-after-a-beach-day-a-case-of,Journal of Water and Health,Febrile illness after a beach day: a case of salmonella bacteremia from oral exposure to a sand dollar,2020,FALSE,0,NA,NA,2,Carlos E. Trigo,"Emergency Medicine Resident PGY2 at UT Southwestern, 3355 Blackburn St. Apt 8306, Dallas, TX 75204, USA",United States of America,NA,Carlos E. Trigo,"Emergency Medicine Resident PGY2 at UT Southwestern, 3355 Blackburn St. Apt 8306, Dallas, TX 75204, USA",United States of America,NA,FALSE,NA,NA,NA,bacteremia; pediatric fever; salmonella; salmonellosis; sand dollar; sea turtles,10.2166/wh.2020.201,iwaponline.com
70997,18,2,https://iwaponline.com/jwh/article/18/2/244/70997/Isolation-and-identification-of-Acanthamoeba,Journal of Water and Health,"Isolation and identification of Acanthamoeba genotypes and Naegleria spp. from the water samples of public swimming pools in Qazvin, Iran",2020,FALSE,0,NA,NA,4,Nastaran Paknejad,"Student Research Committee, Qazvin University of Medical Sciences, Qazvin, Iran",Iran (Islamic Republic of),NA,Mehrzad Saraei,"Cellular and Molecular Research Center, Research Institute for Prevention of Non-Communicable Disease, Qazvin University of Medical Sciences, Qazvin, Iran and Department of Parasitology and Mycology, Qazvin University of Medical Sciences, Qazvin, Iran",Iran (Islamic Republic of),NA,FALSE,NA,NA,NA,Acanthamoeba; free-living amoeba; genotype; Iran; Naegleria,10.2166/wh.2019.074,iwaponline.com
73372,18,3,https://iwaponline.com/jwh/article/18/3/253/73372/Pharmaceuticals-removal-by-constructed-wetlands-a,Journal of Water and Health,"Pharmaceuticals' removal by constructed wetlands: a critical evaluation and meta-analysis on performance, risk reduction, and role of physicochemical properties on removal mechanisms",2020,TRUE,1,pdf,https://doi.org/10.2166/wh.2020.213,3,Huma Ilyas,"Université de Paris, Institut de physique du globe de Paris, CNRS, F-75005 Paris, France",France,NA,Huma Ilyas,"Université de Paris, Institut de physique du globe de Paris, CNRS, F-75005 Paris, France",France,NA,FALSE,NA,NA,NA,constructed wetlands; pharmaceuticals; physicochemical properties; removal efficiency; removal mechanisms; transformation products,10.2166/wh.2020.213,iwaponline.com
74184,18,3,https://iwaponline.com/jwh/article/18/3/292/74184/Quantifying-public-health-risks-from-exposure-to,Journal of Water and Health,Quantifying public health risks from exposure to waterborne pathogens during river bathing as a basis for reduction of disease burden,2020,FALSE,0,NA,NA,2,M. M. Majedul Islam,"Planning Division, Ministry of Planning, Government of Bangladesh, Dhaka, Bangladesh",Bangladesh,NA,M. M. Majedul Islam,"Planning Division, Ministry of Planning, Government of Bangladesh, Dhaka, Bangladesh",Bangladesh,NA,FALSE,NA,NA,NA,Cryptosporidium; E. coli O157:H7; norovirus; quantitative microbial risk assessment; risk of infection; rotavirus,10.2166/wh.2020.045,iwaponline.com
74103,18,3,https://iwaponline.com/jwh/article/18/3/306/74103/Design-and-implementation-of-water-purification,Journal of Water and Health,Design and implementation of water purification system based on deep ultraviolet light emitting diodes and a multi-pass geometry reactor,2020,FALSE,0,NA,NA,5,Pallabi Pramanik,"Department of Electronics and Telecommunication Engineering, Indian Institute of Engineering Science and Technology, Shibpur, Howrah 711103, India",India,NA,Anirban Bhattacharyya,"Institute of Radio Physics and Electronics, University of Calcutta, Kolkata 700009, India",India,NA,FALSE,NA,NA,NA,deep UV LEDs; water purification,10.2166/wh.2020.008,iwaponline.com
74291,18,3,https://iwaponline.com/jwh/article/18/3/314/74291/Cyanobacteria-insidious-foe-of-the-skin,Journal of Water and Health,Cyanobacteria – insidious foe of the skin?,2020,FALSE,0,NA,NA,4,Damjana Drobac Backović,"Faculty of Sciences, Department of Biology and Ecology, University of Novi Sad, Trg Dositeja Obradovića 3, 21000 Novi Sad, Serbia",Serbia,NA,Nada Tokodi,"Faculty of Sciences, Department of Biology and Ecology, University of Novi Sad, Trg Dositeja Obradovića 3, 21000 Novi Sad, Serbia",Serbia,NA,FALSE,NA,NA,NA,climate change; cyanobacteria; melanoma; skin; ultraviolet radiation,10.2166/wh.2020.001,iwaponline.com
73992,18,3,https://iwaponline.com/jwh/article/18/3/331/73992/A-risk-based-evaluation-of-onsite-non-potable,Journal of Water and Health,"A risk-based evaluation of onsite, non-potable reuse systems developed in compliance with conventional water quality measures",2020,TRUE,1,docx,https://doi.org/10.2166/wh.2020.221,3,Mary E. Schoen,"Soller Environmental, LLC, 3022 King St., Berkeley, CA 94703, USA",United States of America,NA,Mary E. Schoen,"Soller Environmental, LLC, 3022 King St., Berkeley, CA 94703, USA",United States of America,NA,FALSE,NA,NA,NA,greywater; MBR; non-potable; QMRA; reuse; wastewater,10.2166/wh.2020.221,iwaponline.com
74044,18,3,https://iwaponline.com/jwh/article/18/3/345/74044/Next-Day-Legionella-PCR-a-highly-reliable-negative,Journal of Water and Health,Next Day Legionella PCR: a highly reliable negative screen for Legionella in the built environment,2020,FALSE,0,NA,NA,7,Katherine E. Fisher,"Phigenics Research and Innovation Team, Nevada Center for Applied Research, Reno, NV, USA",United States of America,NA,Katherine E. Fisher,"Phigenics Research and Innovation Team, Nevada Center for Applied Research, Reno, NV, USA",United States of America,NA,FALSE,NA,NA,NA,Legionella; negative predictive value; negative screen; polymerase chain reaction (PCR); validation; water management program,10.2166/wh.2020.004,iwaponline.com
73991,18,3,https://iwaponline.com/jwh/article/18/3/358/73991/Estimating-the-malaria-transmission-over-the,Journal of Water and Health,Estimating the malaria transmission over the Indian subcontinent in a warming environment using a dynamical malaria model,2020,FALSE,0,NA,NA,2,Shweta Chaturvedi,"K Banerjee Centre of Atmospheric and Ocean Studies and M N Saha Centre of Space Studies, University of Allahabad, Allahabad, Uttar Pradesh 211002, India",India,NA,Shweta Chaturvedi,"K Banerjee Centre of Atmospheric and Ocean Studies and M N Saha Centre of Space Studies, University of Allahabad, Allahabad, Uttar Pradesh 211002, India",India,NA,FALSE,NA,NA,NA,climate change; CMIP5; malaria transmission; VECTRI,10.2166/wh.2020.148,iwaponline.com
74162,18,3,https://iwaponline.com/jwh/article/18/3/375/74162/Fate-of-Ascaris-at-various-pH-temperature-and,Journal of Water and Health,"Fate of Ascaris at various pH, temperature and moisture levels",2020,FALSE,0,NA,NA,3,Jenna Senecal,"Department of Energy and Technology, Swedish University of Agricultural Sciences, P.O. Box 7032, 750 07 Uppsala, Sweden",Sweden,NA,Jenna Senecal,"Department of Energy and Technology, Swedish University of Agricultural Sciences, P.O. Box 7032, 750 07 Uppsala, Sweden",Sweden,NA,FALSE,NA,NA,NA,disease transmission; helminths; nutrient recycling; sanitisation; STH,10.2166/wh.2020.264,iwaponline.com
